,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
4547,YouTube Music,this is me trying (the long pond studio sessions),https://music.youtube.com/watch?v=E8qRM-i9Uhc,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 19:06:39 PM EST,12 Oct 2023,Oct,12,2023,7,6,39,PM,EST
4548,YouTube Music,cardigan (the long pond studio sessions),https://music.youtube.com/watch?v=M7D-A1QgR1w,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 19:02:48 PM EST,12 Oct 2023,Oct,12,2023,7,2,48,PM,EST
4549,YouTube Music,august,https://music.youtube.com/watch?v=tk9bOH-OUd4,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:58:26 PM EST,12 Oct 2023,Oct,12,2023,6,58,26,PM,EST
4550,YouTube Music,mirrorball,https://music.youtube.com/watch?v=0ALKwi6H_EA,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:54:57 PM EST,12 Oct 2023,Oct,12,2023,6,54,57,PM,EST
4551,YouTube Music,peace,https://music.youtube.com/watch?v=xnRQ7cIoqpA,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:51:04 PM EST,12 Oct 2023,Oct,12,2023,6,51,4,PM,EST
4552,YouTube Music,seven (the long pond studio sessions),https://music.youtube.com/watch?v=qOO8tC3vkNo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:47:35 PM EST,12 Oct 2023,Oct,12,2023,6,47,35,PM,EST
4553,YouTube Music,exile (the long pond studio sessions),https://music.youtube.com/watch?v=Q962C1yjMZg,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:42:55 PM EST,12 Oct 2023,Oct,12,2023,6,42,55,PM,EST
4554,YouTube Music,betty,https://music.youtube.com/watch?v=nIfR_MpVfLY,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:38:00 PM EST,12 Oct 2023,Oct,12,2023,6,38,0,PM,EST
4555,YouTube Music,hoax,https://music.youtube.com/watch?v=0Uua4v1shys,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:34:20 PM EST,12 Oct 2023,Oct,12,2023,6,34,20,PM,EST
4556,YouTube Music,invisible string (the long pond studio sessions),https://music.youtube.com/watch?v=gNpHuyP90Uo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:30:03 PM EST,12 Oct 2023,Oct,12,2023,6,30,3,PM,EST
4557,YouTube Music,epiphany (the long pond studio sessions),https://music.youtube.com/watch?v=DMLiwF_lqMg,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:25:28 PM EST,12 Oct 2023,Oct,12,2023,6,25,28,PM,EST
4558,YouTube Music,hoax (the long pond studio sessions),https://music.youtube.com/watch?v=UwTe12OQs0w,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:21:46 PM EST,12 Oct 2023,Oct,12,2023,6,21,46,PM,EST
4559,YouTube Music,august (the long pond studio sessions),https://music.youtube.com/watch?v=bNCDBnCbxMQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:17:26 PM EST,12 Oct 2023,Oct,12,2023,6,17,26,PM,EST
4560,YouTube Music,the last great american dynasty (the long pond studio sessions),https://music.youtube.com/watch?v=9w7qREr_Bq8,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:13:34 PM EST,12 Oct 2023,Oct,12,2023,6,13,34,PM,EST
4561,YouTube Music,mad woman,https://music.youtube.com/watch?v=3mzdPXqPaeU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 18:09:36 PM EST,12 Oct 2023,Oct,12,2023,6,9,36,PM,EST
4562,YouTube Music,mad woman (the long pond studio sessions),https://music.youtube.com/watch?v=9tu07LiIuhM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:23:56 PM EST,12 Oct 2023,Oct,12,2023,5,23,56,PM,EST
4563,YouTube Music,this is me trying,https://music.youtube.com/watch?v=hD-U0yBbyTU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:20:41 PM EST,12 Oct 2023,Oct,12,2023,5,20,41,PM,EST
4564,YouTube Music,seven,https://music.youtube.com/watch?v=uVqo-Qp3qZ4,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:17:12 PM EST,12 Oct 2023,Oct,12,2023,5,17,12,PM,EST
4565,YouTube Music,illicit affairs (the long pond studio sessions),https://music.youtube.com/watch?v=t2k-VwV5nzU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:14:08 PM EST,12 Oct 2023,Oct,12,2023,5,14,8,PM,EST
4566,YouTube Music,my tears ricochet (the long pond studio sessions),https://music.youtube.com/watch?v=66ic3al_zzM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:09:13 PM EST,12 Oct 2023,Oct,12,2023,5,9,13,PM,EST
4567,YouTube Music,betty (the long pond studio sessions),https://music.youtube.com/watch?v=HmwlDOzoalU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 17:04:23 PM EST,12 Oct 2023,Oct,12,2023,5,4,23,PM,EST
4568,YouTube Music,epiphany,https://music.youtube.com/watch?v=ufradYcii24,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 16:59:33 PM EST,12 Oct 2023,Oct,12,2023,4,59,33,PM,EST
4569,YouTube Music,cardigan,https://music.youtube.com/watch?v=n6UYuTpErLc,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 16:55:34 PM EST,12 Oct 2023,Oct,12,2023,4,55,34,PM,EST
4570,YouTube Music,mirrorball (the long pond studio sessions),https://music.youtube.com/watch?v=mTx-11O-xGQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 14:50:24 PM EST,12 Oct 2023,Oct,12,2023,2,50,24,PM,EST
4571,YouTube Music,State Of Grace,https://music.youtube.com/watch?v=HfRwdGzS1m0,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 14:50:06 PM EST,12 Oct 2023,Oct,12,2023,2,50,6,PM,EST
4572,YouTube Music,Used To Be Young,https://music.youtube.com/watch?v=omd-78TZrLY,Miley Cyrus - Topic,https://www.youtube.com/channel/UCREdEwBdZcnQLIT0ThaAtmQ,Oct 12 2023 14:46:55 PM EST,12 Oct 2023,Oct,12,2023,2,46,55,PM,EST
4573,YouTube Music,Summertime Sadness,https://music.youtube.com/watch?v=fRQg_9ulGuI,Lana Del Rey - Topic,https://www.youtube.com/channel/UCyqq-aiu3vEHuf5NhwmOJcw,Oct 12 2023 14:42:30 PM EST,12 Oct 2023,Oct,12,2023,2,42,30,PM,EST
4574,YouTube Music,Always You,https://music.youtube.com/watch?v=r1u0wUpiboY,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Oct 12 2023 14:39:23 PM EST,12 Oct 2023,Oct,12,2023,2,39,23,PM,EST
4575,YouTube Music,All Too Well,https://music.youtube.com/watch?v=F8Jxo15Vfic,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 14:33:54 PM EST,12 Oct 2023,Oct,12,2023,2,33,54,PM,EST
4576,YouTube Music,Wonderland,https://music.youtube.com/watch?v=oG9zfPIuwYo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 12 2023 14:29:47 PM EST,12 Oct 2023,Oct,12,2023,2,29,47,PM,EST
4577,YouTube Music,Driving Just to Drive,https://music.youtube.com/watch?v=ezVQ3LwhO6s,Matt Maltese - Topic,https://www.youtube.com/channel/UCsEbRHFUuN2065qIWPhLrRQ,Oct 12 2023 14:29:29 PM EST,12 Oct 2023,Oct,12,2023,2,29,29,PM,EST
4578,YouTube Music,i'll die anyway.,https://music.youtube.com/watch?v=avhKKZROfeo,girl in red - Topic,https://www.youtube.com/channel/UCmNtyqQl03eWyvikCMbO3fA,Oct 11 2023 23:39:29 PM EST,11 Oct 2023,Oct,11,2023,11,39,29,PM,EST
4579,YouTube Music,Child of Light,https://music.youtube.com/watch?v=ZxRAg2Toqfg,The Getaway Plan - Topic,https://www.youtube.com/channel/UCTzsgY2XEvHNyopHrZ49n8A,Oct 11 2023 23:35:30 PM EST,11 Oct 2023,Oct,11,2023,11,35,30,PM,EST
4580,YouTube Music,Baby Came Home,https://music.youtube.com/watch?v=Q-RbCphadpo,The Neighbourhood - Topic,https://www.youtube.com/channel/UC1cnYMXqKdazz-gDPKaDFyg,Oct 11 2023 23:31:43 PM EST,11 Oct 2023,Oct,11,2023,11,31,43,PM,EST
4581,YouTube Music,Mary On A Cross,https://music.youtube.com/watch?v=CJe2qhAJjWM,Ghost - Topic,https://www.youtube.com/channel/UC08qAR-kyTJb8Xjwbo6C7ZQ,Oct 11 2023 23:27:38 PM EST,11 Oct 2023,Oct,11,2023,11,27,38,PM,EST
4582,YouTube Music,Master of the Sky,https://music.youtube.com/watch?v=GvZ6e_0nHCM,PART-TIME - Topic,https://www.youtube.com/channel/UCQ5LeozuJptxr3gMO0jZipA,Oct 11 2023 23:23:39 PM EST,11 Oct 2023,Oct,11,2023,11,23,39,PM,EST
4583,YouTube Music,Home,https://music.youtube.com/watch?v=76KB9aTYN3k,New West - Topic,https://www.youtube.com/channel/UCAImxmTjXKG3QyUZXWluoQg,Oct 11 2023 23:19:37 PM EST,11 Oct 2023,Oct,11,2023,11,19,37,PM,EST
4584,YouTube Music,WORTHLESS,https://music.youtube.com/watch?v=3bBXfTtirQg,d4vd - Topic,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Oct 11 2023 23:16:54 PM EST,11 Oct 2023,Oct,11,2023,11,16,54,PM,EST
4585,YouTube Music,Daddy Issues (Remix),https://music.youtube.com/watch?v=JnKhuAkNBM0,The Neighbourhood - Topic,https://www.youtube.com/channel/UC1cnYMXqKdazz-gDPKaDFyg,Oct 11 2023 23:13:53 PM EST,11 Oct 2023,Oct,11,2023,11,13,53,PM,EST
4586,YouTube Music,Neon Moon,https://music.youtube.com/watch?v=X3GQ1i20uB0,Cigarettes After Sex - Topic,https://www.youtube.com/channel/UCIMuwfTAzgZ5Dg84TmYxYkA,Oct 11 2023 23:10:07 PM EST,11 Oct 2023,Oct,11,2023,11,10,7,PM,EST
4587,YouTube Music,Sleep On The Floor,https://music.youtube.com/watch?v=SOEmqrvakHo,The Lumineers - Topic,https://www.youtube.com/channel/UCMcghb8JhNIYntWea9QKFGA,Oct 11 2023 23:06:35 PM EST,11 Oct 2023,Oct,11,2023,11,6,35,PM,EST
4588,YouTube Music,Lights Are On,https://music.youtube.com/watch?v=BtU_W7QHY5Y,Tom Rosenthal - Topic,https://www.youtube.com/channel/UCv4W7oFg_kWGldChEpqs3rA,Oct 11 2023 23:03:22 PM EST,11 Oct 2023,Oct,11,2023,11,3,22,PM,EST
4589,YouTube Music,What Did I Do?,https://music.youtube.com/watch?v=seVoQsOEQUQ,Hayd - Topic,https://www.youtube.com/channel/UC0In8FWcL-8qucn9lyadJJg,Oct 11 2023 22:59:46 PM EST,11 Oct 2023,Oct,11,2023,10,59,46,PM,EST
4590,YouTube Music,One,https://music.youtube.com/watch?v=GRakO5UBc6U,Sleeping At Last - Topic,https://www.youtube.com/channel/UCVidgy-IX7P1kdEWZaJ7-TA,Oct 11 2023 22:56:23 PM EST,11 Oct 2023,Oct,11,2023,10,56,23,PM,EST
4591,YouTube Music,Please Don't Go Home Yet,https://music.youtube.com/watch?v=6ZqTt2O7lyo,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 22:52:48 PM EST,11 Oct 2023,Oct,11,2023,10,52,48,PM,EST
4592,YouTube Music,VACATIONS - Young (slowed down),https://music.youtube.com/watch?v=UoXCL02PuMU,ikeah,https://www.youtube.com/channel/UCmC2CH0MP7Uj1hsDVXuk1mw,Oct 11 2023 22:49:16 PM EST,11 Oct 2023,Oct,11,2023,10,49,16,PM,EST
4593,YouTube Music,another love,https://music.youtube.com/watch?v=ZIAI1yB3Ppg,introvert - Topic,https://www.youtube.com/channel/UCBlmX7OgC3WwaN8TbpyObQA,Oct 11 2023 22:44:35 PM EST,11 Oct 2023,Oct,11,2023,10,44,35,PM,EST
4594,YouTube Music,Bleeding Out,https://music.youtube.com/watch?v=FrLspCwnGgc,Chance Peña - Topic,https://www.youtube.com/channel/UCF6UjZL3GHw72gPAvSVM4Kw,Oct 11 2023 22:41:06 PM EST,11 Oct 2023,Oct,11,2023,10,41,6,PM,EST
4595,YouTube Music,Chicago (Demo),https://music.youtube.com/watch?v=N3GC0_7JFFM,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Oct 11 2023 22:36:58 PM EST,11 Oct 2023,Oct,11,2023,10,36,58,PM,EST
4596,YouTube Music,October Passed Me By,https://music.youtube.com/watch?v=E4QeedMdLVM,girl in red - Topic,https://www.youtube.com/channel/UCmNtyqQl03eWyvikCMbO3fA,Oct 11 2023 22:34:12 PM EST,11 Oct 2023,Oct,11,2023,10,34,12,PM,EST
4597,YouTube Music,Until I Found You,https://music.youtube.com/watch?v=znvky0Uq8qc,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 22:31:15 PM EST,11 Oct 2023,Oct,11,2023,10,31,15,PM,EST
4598,YouTube Music,Another Love,https://music.youtube.com/watch?v=H4buRu9-Wb4,Tom Odell - Topic,https://www.youtube.com/channel/UCrP3Rfz32MT-OH9MZh_N9kA,Oct 11 2023 22:27:11 PM EST,11 Oct 2023,Oct,11,2023,10,27,11,PM,EST
4599,YouTube Music,Fourth of July,https://music.youtube.com/watch?v=nLnDm8t9Mng,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Oct 11 2023 22:22:31 PM EST,11 Oct 2023,Oct,11,2023,10,22,31,PM,EST
4600,YouTube Music,The Bridge,https://music.youtube.com/watch?v=_ZlBhXQ8dc0,d4vd - Topic,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Oct 11 2023 22:19:29 PM EST,11 Oct 2023,Oct,11,2023,10,19,29,PM,EST
4601,YouTube Music,I don't care how long it takes as long as I'm with you (Ballad),https://music.youtube.com/watch?v=6Ip07GA4aRQ,Silent DJ - Topic,https://www.youtube.com/channel/UC2_BPnDmlcrRgxwqWa3nx1Q,Oct 11 2023 22:15:14 PM EST,11 Oct 2023,Oct,11,2023,10,15,14,PM,EST
4602,YouTube Music,Matilda,https://music.youtube.com/watch?v=IRfQI9Y6EK0,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Oct 11 2023 21:18:21 PM EST,11 Oct 2023,Oct,11,2023,9,18,21,PM,EST
4603,YouTube Music,Daylight,https://music.youtube.com/watch?v=v8m1wqCfZAg,David Kushner - Topic,https://www.youtube.com/channel/UC1gXK5ZV0phthXSPLZLC9-g,Oct 11 2023 21:14:49 PM EST,11 Oct 2023,Oct,11,2023,9,14,49,PM,EST
4604,YouTube Music,Space Song,https://music.youtube.com/watch?v=4VX1P_X5ZvA,Beach House - Topic,https://www.youtube.com/channel/UC785fnTclD2P2WQXRAt2BVg,Oct 11 2023 21:09:28 PM EST,11 Oct 2023,Oct,11,2023,9,9,28,PM,EST
4605,YouTube Music,Evangeline,https://music.youtube.com/watch?v=Wim2TsajFTY,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 21:06:30 PM EST,11 Oct 2023,Oct,11,2023,9,6,30,PM,EST
4606,YouTube Music,I Wanna Be Yours,https://music.youtube.com/watch?v=nyuo9-OjNNg,Arctic Monkeys - Topic,https://www.youtube.com/channel/UC8Yu1_yfN5qPh601Y4btsYw,Oct 11 2023 21:03:26 PM EST,11 Oct 2023,Oct,11,2023,9,3,26,PM,EST
4607,YouTube Music,Head In The Clouds,https://music.youtube.com/watch?v=UlL4NidGa4c,Hayd - Topic,https://www.youtube.com/channel/UC0In8FWcL-8qucn9lyadJJg,Oct 11 2023 21:00:21 PM EST,11 Oct 2023,Oct,11,2023,9,0,21,PM,EST
4608,YouTube Music,Teenage Dream,https://music.youtube.com/watch?v=KK_9T_DYX9A,Stephen Dawes - Topic,https://www.youtube.com/channel/UCcGC5iyQ2p18mjWPaMTWgxg,Oct 11 2023 20:57:23 PM EST,11 Oct 2023,Oct,11,2023,8,57,23,PM,EST
4609,YouTube Music,Here With Me (Speed up),https://music.youtube.com/watch?v=FS1QaAhmABM,Remix Tendencia - Topic,https://www.youtube.com/channel/UCFBJXjCe2KeCTKvtg5gxUXQ,Oct 11 2023 20:53:48 PM EST,11 Oct 2023,Oct,11,2023,8,53,48,PM,EST
4610,YouTube Music,Sweater Weather,https://music.youtube.com/watch?v=Ao81ziiXHhs,The Neighbourhood - Topic,https://www.youtube.com/channel/UC1cnYMXqKdazz-gDPKaDFyg,Oct 11 2023 20:49:48 PM EST,11 Oct 2023,Oct,11,2023,8,49,48,PM,EST
4611,YouTube Music,Sweet Nothing,https://music.youtube.com/watch?v=Qa57JTsrqoM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 20:46:40 PM EST,11 Oct 2023,Oct,11,2023,8,46,40,PM,EST
4612,YouTube Music,Placebo Effect,https://music.youtube.com/watch?v=CQc4_jT_1gE,d4vd - Topic,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Oct 11 2023 20:43:24 PM EST,11 Oct 2023,Oct,11,2023,8,43,24,PM,EST
4613,YouTube Music,Motion Sickness,https://music.youtube.com/watch?v=iMr69JihnP4,Phoebe Bridgers - Topic,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Oct 11 2023 20:39:35 PM EST,11 Oct 2023,Oct,11,2023,8,39,35,PM,EST
4614,YouTube Music,I Want You,https://music.youtube.com/watch?v=ByXqUYinYgE,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 20:36:04 PM EST,11 Oct 2023,Oct,11,2023,8,36,4,PM,EST
4615,YouTube Music,Snow On The Beach (feat. More Lana Del Rey),https://music.youtube.com/watch?v=4wsJl4KlziQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 20:32:14 PM EST,11 Oct 2023,Oct,11,2023,8,32,14,PM,EST
4616,YouTube Music,Those Eyes,https://music.youtube.com/watch?v=YPeHGoGhHxg,New West - Topic,https://www.youtube.com/channel/UCAImxmTjXKG3QyUZXWluoQg,Oct 11 2023 20:28:34 PM EST,11 Oct 2023,Oct,11,2023,8,28,34,PM,EST
4617,YouTube Music,You Could Start A Cult,https://music.youtube.com/watch?v=wAWaDvZaRM4,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Oct 11 2023 20:25:13 PM EST,11 Oct 2023,Oct,11,2023,8,25,13,PM,EST
4618,YouTube Music,Be More,https://music.youtube.com/watch?v=g-98Oq6fulI,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 20:21:22 PM EST,11 Oct 2023,Oct,11,2023,8,21,22,PM,EST
4619,YouTube Music,Let The Light In,https://music.youtube.com/watch?v=3U58T-9ocq0,Lana Del Rey - Topic,https://www.youtube.com/channel/UCyqq-aiu3vEHuf5NhwmOJcw,Oct 11 2023 20:16:43 PM EST,11 Oct 2023,Oct,11,2023,8,16,43,PM,EST
4620,YouTube Music,Die For You,https://music.youtube.com/watch?v=Eqhsz-vVvQ4,Joji - Topic,https://www.youtube.com/channel/UCXi-Rme73-wjVK5IE78a3SQ,Oct 11 2023 20:13:11 PM EST,11 Oct 2023,Oct,11,2023,8,13,11,PM,EST
4621,YouTube Music,Lover (Remix),https://music.youtube.com/watch?v=GCEljC8gZbU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 20:09:30 PM EST,11 Oct 2023,Oct,11,2023,8,9,30,PM,EST
4622,YouTube Music,roslyn,https://music.youtube.com/watch?v=9_i8xVGcmI8,creamy - Topic,https://www.youtube.com/channel/UCPZwSTQmoMlHRNA8iN0syOA,Oct 11 2023 20:05:57 PM EST,11 Oct 2023,Oct,11,2023,8,5,57,PM,EST
4623,YouTube Music,Here With Me (Speed Up),https://music.youtube.com/watch?v=bp8I0ZOx0TQ,Lali DJ - Topic,https://www.youtube.com/channel/UCVcSXdEomD3VJBib_3dMsnw,Oct 11 2023 20:02:11 PM EST,11 Oct 2023,Oct,11,2023,8,2,11,PM,EST
4624,YouTube Music,TV,https://music.youtube.com/watch?v=Y63SbCXJJa8,Billie Eilish - Topic,https://www.youtube.com/channel/UCERrDZ8oN0U_n9MphMKERcg,Oct 11 2023 19:57:29 PM EST,11 Oct 2023,Oct,11,2023,7,57,29,PM,EST
4625,YouTube Music,mirrorball,https://music.youtube.com/watch?v=UupJ9yX3_Bg,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 19:54:00 PM EST,11 Oct 2023,Oct,11,2023,7,54,0,PM,EST
4626,YouTube Music,Apocalypse,https://music.youtube.com/watch?v=Wn3r7ehvmGU,Cigarettes After Sex - Topic,https://www.youtube.com/channel/UCIMuwfTAzgZ5Dg84TmYxYkA,Oct 11 2023 19:53:58 PM EST,11 Oct 2023,Oct,11,2023,7,53,58,PM,EST
4627,YouTube Music,Rosyln,https://music.youtube.com/watch?v=uVo_xKDFUZ0,Bon Iver - Topic,https://www.youtube.com/channel/UCx-cwf1tCXoZr0KtnpaDwyA,Oct 11 2023 19:53:56 PM EST,11 Oct 2023,Oct,11,2023,7,53,56,PM,EST
4628,YouTube Music,Cherry,https://music.youtube.com/watch?v=VCLbEQ5WrHE,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Oct 11 2023 19:53:55 PM EST,11 Oct 2023,Oct,11,2023,7,53,55,PM,EST
4629,YouTube Music,Take Me To Church,https://music.youtube.com/watch?v=JKlYOUfviXM,Hozier - Topic,https://www.youtube.com/channel/UCA3Zs9A2IeetfGT3Omi9ivw,Oct 11 2023 19:53:53 PM EST,11 Oct 2023,Oct,11,2023,7,53,53,PM,EST
4630,YouTube Music,Co2,https://music.youtube.com/watch?v=6FewJvQDTmA,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Oct 11 2023 19:53:51 PM EST,11 Oct 2023,Oct,11,2023,7,53,51,PM,EST
4631,YouTube Music,Angels Fly,https://music.youtube.com/watch?v=knR5f49b4iU,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Oct 11 2023 19:53:49 PM EST,11 Oct 2023,Oct,11,2023,7,53,49,PM,EST
4632,YouTube Music,sparks by coldplay but you’re longing for them,https://music.youtube.com/watch?v=9In1nwXTPkU,moa,https://www.youtube.com/channel/UC2JfSGBymglDo-7Q0sGjFxg,Oct 11 2023 19:52:40 PM EST,11 Oct 2023,Oct,11,2023,7,52,40,PM,EST
4633,YouTube Music,Everything Works Out in the End,https://music.youtube.com/watch?v=FhdiKg2Rk9g,Kodaline - Topic,https://www.youtube.com/channel/UC0cymQddFci7e31o7EIznYw,Oct 11 2023 19:49:02 PM EST,11 Oct 2023,Oct,11,2023,7,49,2,PM,EST
4634,YouTube Music,Mystery of Love,https://music.youtube.com/watch?v=8ECPu3iumnE,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Oct 11 2023 19:44:53 PM EST,11 Oct 2023,Oct,11,2023,7,44,53,PM,EST
4635,YouTube Music,The Night We Met,https://music.youtube.com/watch?v=esMMHzePMVk,Lord Huron - Topic,https://www.youtube.com/channel/UCHIqmk90GKurdVSG5cf-sFQ,Oct 11 2023 19:41:25 PM EST,11 Oct 2023,Oct,11,2023,7,41,25,PM,EST
4636,YouTube Music,The Pool,https://music.youtube.com/watch?v=fvWG3bPJTkU,Stephen Sanchez - Topic,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Oct 11 2023 19:36:33 PM EST,11 Oct 2023,Oct,11,2023,7,36,33,PM,EST
4637,YouTube Music,we fell in love in october,https://music.youtube.com/watch?v=FJX0JPXD2nM,girl in red - Topic,https://www.youtube.com/channel/UCmNtyqQl03eWyvikCMbO3fA,Oct 11 2023 19:33:29 PM EST,11 Oct 2023,Oct,11,2023,7,33,29,PM,EST
4638,YouTube Music,this is me trying,https://music.youtube.com/watch?v=tA2t1lFL3V8,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 19:30:14 PM EST,11 Oct 2023,Oct,11,2023,7,30,14,PM,EST
4639,YouTube Music,The Color Violet,https://music.youtube.com/watch?v=Istt2aXmWFg,Tory Lanez - Topic,https://www.youtube.com/channel/UCYKF8xDQoRGUAFr867VQUTQ,Oct 11 2023 19:26:27 PM EST,11 Oct 2023,Oct,11,2023,7,26,27,PM,EST
4640,YouTube Music,Here With Me,https://music.youtube.com/watch?v=lLVb3FY4pKU,d4vd - Topic,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Oct 11 2023 19:22:25 PM EST,11 Oct 2023,Oct,11,2023,7,22,25,PM,EST
4641,YouTube Music,Romantic Homicide,https://music.youtube.com/watch?v=gPDCwmaUSSM,d4vd - Topic,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Oct 11 2023 19:20:12 PM EST,11 Oct 2023,Oct,11,2023,7,20,12,PM,EST
4642,YouTube Music,Disconnected,https://music.youtube.com/watch?v=kjBFp_3NIoU,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Oct 11 2023 01:26:31 AM EST,11 Oct 2023,Oct,11,2023,1,26,31,AM,EST
4643,YouTube Music,Wonderland,https://music.youtube.com/watch?v=oG9zfPIuwYo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Oct 11 2023 01:22:00 AM EST,11 Oct 2023,Oct,11,2023,1,22,0,AM,EST
