name_song,freq,artist_key,name_song,url_song,duration
"Not Goin' Home Anymore (Reprise / From ""Butch Cassidy And The Sundance Kid"" Soundtrack)",3,https://www.youtube.com/channel/UC9ytb5oEKF9dpFtB6CiDOFw,"Not Goin' Home Anymore (Reprise / From ""Butch Cassidy And The Sundance Kid"" Soundtrack)",https://music.youtube.com/watch?v=4tG2AEbkfxE,1.05
Not How I Want To,1,https://www.youtube.com/channel/UC5pshZP4CisFX-tBIiBrtlw,Not How I Want To,https://music.youtube.com/watch?v=wMIePd4H4d4,2.9166666666666665
Not In The Same Way,1,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Not In The Same Way,https://music.youtube.com/watch?v=S-GTC_zaiJg,3.6833333333333336
Not Mad Anymore,1,https://www.youtube.com/channel/UCu4DT36ncDBhuBo1w_vZsFg,Not Mad Anymore,https://music.youtube.com/watch?v=gziksk9KV1Y,3.716666666666667
Not Strong Enough,2,https://www.youtube.com/channel/UCxMaQtHvN4Jw5kYfo8Bi5fw,Not Strong Enough,https://music.youtube.com/watch?v=RV1-GJJf2Pg,3.9166666666666665
Not the Same,1,https://www.youtube.com/channel/UCo3dP7qmlYNXKO38yySErpw,Not the Same,https://music.youtube.com/watch?v=AZco8AJbjWQ,4.25
Nothing Else Matters,1,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Nothing Else Matters,https://music.youtube.com/watch?v=CBPu5uG10bM,4.583333333333333
Nothing New (Taylor's Version) (From The Vault),4,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Nothing New (Taylor's Version) (From The Vault),https://music.youtube.com/watch?v=EsiqARpjOBQ,4.316666666666666
Now I'm In It (Bonus Track),1,https://www.youtube.com/channel/UCxUTLbpwMNwO6g8kx-BHdQg,Now I'm In It (Bonus Track),https://music.youtube.com/watch?v=6Z5DFvI_mCc,3.4166666666666665
Now That We Don't Talk (Taylor's Version) (From The Vault),9,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Now That We Don't Talk (Taylor's Version) (From The Vault),https://music.youtube.com/watch?v=kaF6H9JvPiY,2.45
Numb,1,https://www.youtube.com/channel/UCrxpwXq8wCTskOQq5d_KoqQ,Numb,https://music.youtube.com/watch?v=7GC7eI9c-20,2.6
"O Bedardeya (Full Video) Tu Jhoothi Main Makkaar | Ranbir, Shraddha | Pritam,Arijit Singh, Amitabh B",1,https://www.youtube.com/channel/UCq-Fj5jknLsUf-MWSy4_brA,"O Bedardeya (Full Video) Tu Jhoothi Main Makkaar | Ranbir, Shraddha | Pritam,Arijit Singh, Amitabh B",https://music.youtube.com/watch?v=EdftT8GMU1U,5.4
O GUJARIYA,1,https://www.youtube.com/channel/UCWkKRb2w41maMLGIMK-FpLQ,O GUJARIYA,https://music.youtube.com/watch?v=pRKQPvM6lv8,4.366666666666666
O Maahi,1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,O Maahi,https://music.youtube.com/watch?v=qnQCd_nZn_g,3.9
O Mehrama,1,https://www.youtube.com/channel/UCCZvvWHuIKEH6J-2TvEmBOw,O Mehrama,https://music.youtube.com/watch?v=agJeMfD9nLg,5.983333333333333
O Piya,2,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,O Piya,https://music.youtube.com/watch?v=QCFbrIiym2k,2.8833333333333333
O Saiyyan,1,https://www.youtube.com/channel/UCfNnEx9cokcGGaRmAmdu9Kw,O Saiyyan,https://music.youtube.com/watch?v=xVggdyACyGY,4.65
O Sanam,2,https://www.youtube.com/channel/UCDuVF_nBrVBytI_QUzCiKNQ,O Sanam,https://music.youtube.com/watch?v=wR3r0NX1PJE,3.7333333333333334
OFFO,7,https://www.youtube.com/channel/UCPS2hFw8vslpYfwORBuZvGA,OFFO,https://music.youtube.com/watch?v=PXrY9ohnAVM,3.5833333333333335
"OFFO! (Lyrical) | 2 States | Arjun Kapoor, Alia Bhatt | Shankar Ehsaan Loy | Aditi S S, Amitabh B",1,https://www.youtube.com/channel/UCq-Fj5jknLsUf-MWSy4_brA,"OFFO! (Lyrical) | 2 States | Arjun Kapoor, Alia Bhatt | Shankar Ehsaan Loy | Aditi S S, Amitabh B",https://music.youtube.com/watch?v=CtABUndA7tU,3.8666666666666667
OH GIRL YOU'RE MINE…….,3,https://www.youtube.com/channel/UCE1QxoxbAnVYZfla-fvid6g,OH GIRL YOU'RE MINE…….,https://music.youtube.com/watch?v=ZRjjLU-FidU,3.9333333333333336
OWN MY MIND,1,https://www.youtube.com/channel/UCqgwdYBhoUHmjrVxNhEUv4g,OWN MY MIND,https://music.youtube.com/watch?v=LRApJG5WdIg,3.2
Obliviate,2,https://www.youtube.com/channel/UCkSDY7L1xmwAS2jmifzaUww,Obliviate,https://music.youtube.com/watch?v=SIlfq9356lU,3.05
October Passed Me By,5,https://www.youtube.com/channel/UCmNtyqQl03eWyvikCMbO3fA,October Passed Me By,https://music.youtube.com/watch?v=E4QeedMdLVM,2.7666666666666666
Off To The Races,1,https://www.youtube.com/channel/UCyqq-aiu3vEHuf5NhwmOJcw,Off To The Races,https://music.youtube.com/watch?v=k53aLj72MYE,5.0
Oh Caroline,3,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Oh Caroline,https://music.youtube.com/watch?v=VAnfmB_bQBE,3.55
"Oh Girl You're Mine (From ""Housefull"")",1,https://www.youtube.com/channel/UCagAoojCefJMq6xE6BSeoTQ,"Oh Girl You're Mine (From ""Housefull"")",https://music.youtube.com/watch?v=uQUDuOBCEpo,3.9333333333333336
Oh Ho Ho Ho,1,https://www.youtube.com/channel/UCm5qeha0w05KKH-CCtkKMqA,Oh Ho Ho Ho,https://music.youtube.com/watch?v=WkMaXuf3OOI,4.083333333333333
Oh Love,2,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Oh Love,https://music.youtube.com/watch?v=8nWGexhUrU8,3.533333333333333
"Ok Jaanu Title Track (From ""OK Jaanu"")",1,https://www.youtube.com/channel/UCPFAdfI-QObn15ux5L3yDBg,"Ok Jaanu Title Track (From ""OK Jaanu"")",https://music.youtube.com/watch?v=QN507xqvG0w,3.45
Older,1,https://www.youtube.com/channel/UCklQuH51vyXV_xBhDKlJvEQ,Older,https://music.youtube.com/watch?v=iorkZ_eylSY,3.0833333333333335
Olivia Rodrigo - Stick Season (Noah Kahan cover) in the Live Lounge,2,https://www.youtube.com/channel/UCKoafhJ9dkAWaEvlXCiBBwA,Olivia Rodrigo - Stick Season (Noah Kahan cover) in the Live Lounge,https://music.youtube.com/watch?v=voKKXysVIlQ,3.0833333333333335
Olivia Rodrigo - all-american bitch (Official Lyric Video),1,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Olivia Rodrigo - all-american bitch (Official Lyric Video),https://music.youtube.com/watch?v=n2BnbpjpRdo,2.7666666666666666
Olivia Rodrigo - bad idea right? (Official Video),1,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Olivia Rodrigo - bad idea right? (Official Video),https://music.youtube.com/watch?v=Dj9qJsJTsjQ,3.183333333333333
Olivia Rodrigo - drivers license in the Live Lounge,1,https://www.youtube.com/channel/UCKoafhJ9dkAWaEvlXCiBBwA,Olivia Rodrigo - drivers license in the Live Lounge,https://music.youtube.com/watch?v=uLoVG6-5xIg,4.133333333333334
Olivia Rodrigo - get him back! in the Live Lounge,1,https://www.youtube.com/channel/UCKoafhJ9dkAWaEvlXCiBBwA,Olivia Rodrigo - get him back! in the Live Lounge,https://music.youtube.com/watch?v=txMB2nWixHM,3.5
Olivia Rodrigo - vampire (Official Video),1,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Olivia Rodrigo - vampire (Official Video),https://music.youtube.com/watch?v=RlPNh_PBZb4,4.083333333333333
Olivia Rodrigo - vampire in the Live Lounge,1,https://www.youtube.com/channel/UCKoafhJ9dkAWaEvlXCiBBwA,Olivia Rodrigo - vampire in the Live Lounge,https://music.youtube.com/watch?v=hXbaHNN20VM,3.7666666666666666
On & On,1,https://www.youtube.com/channel/UCLahs8Ln4PYgXR5bWup7nUQ,On & On,https://music.youtube.com/watch?v=TFYmUz_prtI,3.466666666666667
On A Night Like Tonight,2,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,On A Night Like Tonight,https://music.youtube.com/watch?v=Es4rZVONx-0,3.1333333333333333
On My Own,1,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,On My Own,https://music.youtube.com/watch?v=6iA021P_yxY,4.016666666666667
On Purpose (For My Future Daughter),1,https://www.youtube.com/channel/UCvya0MfnjlClD27qvqyx5tg,On Purpose (For My Future Daughter),https://music.youtube.com/watch?v=_3IShVUnhmw,3.1166666666666667
On The Loose,1,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,On The Loose,https://music.youtube.com/watch?v=L9-_tBtXmaw,3.7333333333333334
One,1,https://www.youtube.com/channel/UCVidgy-IX7P1kdEWZaJ7-TA,One,https://music.youtube.com/watch?v=GRakO5UBc6U,3.4
One Call Away,1,https://www.youtube.com/channel/UCQ-ygxSFSlq-O2zGnXxELXQ,One Call Away,https://music.youtube.com/watch?v=7pFXFu59iNw,3.25
One Kiss,3,https://www.youtube.com/channel/UCZ0Aezmtk-S2l8A9Ln-2lKw,One Kiss,https://music.youtube.com/watch?v=XWCPbRsMb0Q,3.5833333333333335
One Last Time,2,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,One Last Time,https://music.youtube.com/watch?v=KEGZVv6KXL0,3.3
One Of Your Girls,2,https://www.youtube.com/channel/UC11RplprGRVVtT2tgtcYzWg,One Of Your Girls,https://music.youtube.com/watch?v=4hPqE_oxlDQ,3.033333333333333
One Thing,2,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,One Thing,https://music.youtube.com/watch?v=mpdIaUzG1RQ,3.3
Only Angel,1,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Only Angel,https://music.youtube.com/watch?v=llnERHSRxKk,4.866666666666667
Orange Juice,8,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Orange Juice,https://music.youtube.com/watch?v=d5SasRssNg4,4.966666666666667
Our Eyes,1,https://www.youtube.com/channel/UCHa3H70CsNHC_2htqz9sNyg,Our Eyes,https://music.youtube.com/watch?v=dIXQiqbhsPE,3.216666666666667
Our House,1,https://www.youtube.com/channel/UC25j4DwEaTkGHCUpQo2mZPQ,Our House,https://music.youtube.com/watch?v=tKYjUn-SBcg,3.0
Ours (Taylor’s Version),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Ours (Taylor’s Version),https://music.youtube.com/watch?v=GkLR36yWLdg,3.9333333333333336
Out Of The Woods,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Out Of The Woods,https://music.youtube.com/watch?v=FXj6yqKjTog,3.9333333333333336
Out Of The Woods (Taylor's Version),7,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Out Of The Woods (Taylor's Version),https://music.youtube.com/watch?v=Qc0sEMYv620,3.9333333333333336
Out of My Head,1,https://www.youtube.com/channel/UC5Ziwoo7xz2i-vKsgKcm-kQ,Out of My Head,https://music.youtube.com/watch?v=4MEWOGc0vGU,3.5666666666666664
Outta My Head,1,https://www.youtube.com/channel/UCnfeNQJ7TgUCPCBD0q5Zh-Q,Outta My Head,https://music.youtube.com/watch?v=5dhu039qjQY,2.966666666666667
Over/Under,1,https://www.youtube.com/channel/UCKsVLmNjFlOBlpXGLJMCfNQ,Over/Under,https://music.youtube.com/watch?v=ljKuIqIqWaU,3.45
PATAKHA GUDDI,2,https://www.youtube.com/channel/UCVKmkwjsbS0qje3OlvbLixQ,PATAKHA GUDDI,https://music.youtube.com/watch?v=u_9KqtvNjFo,4.766666666666667
PEE LOON,2,https://www.youtube.com/channel/UCPexK6Vq8vDGf_ldYFFbnIg,PEE LOON,https://music.youtube.com/watch?v=FYHKeHYlVA4,4.766666666666667
PEHLI BAAR,2,https://www.youtube.com/channel/UCJqpe3lkvS1e835S2C9s4vA,PEHLI BAAR,https://music.youtube.com/watch?v=_P2g7D_1f0s,4.4
PHIR KABHI,1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,PHIR KABHI,https://music.youtube.com/watch?v=HwJsSAT6wBg,4.8
PREET,1,https://www.youtube.com/channel/UCrGjomj3RMnN6eymDGhmsFw,PREET,https://music.youtube.com/watch?v=YUfLJ68Jwyg,5.066666666666666
Pages Of Wisdom,3,https://www.youtube.com/channel/UCyCdVcCmnCnJuS8vTZgTf0w,Pages Of Wisdom,https://music.youtube.com/watch?v=rx0fknJ6jFI,2.0
Pahadon Mein,10,https://www.youtube.com/channel/UCsgkiD7hBojRCSfardAqndQ,Pahadon Mein,https://music.youtube.com/watch?v=yLXPQOchSJg,3.7666666666666666
Pal (Female),1,https://www.youtube.com/channel/UCy44DO9T4z3P2eHOYCY-JWg,Pal (Female),https://music.youtube.com/watch?v=px40MNccyqg,4.133333333333334
Pancakes for Dinner,1,https://www.youtube.com/channel/UCC1TOSYNYXw1xrwNRxW46dg,Pancakes for Dinner,https://music.youtube.com/watch?v=F2OS1Vllx-U,3.9333333333333336
Pani Da Rang (Male Vocals),6,https://www.youtube.com/channel/UCuU3GMf9Bj3VAjHps_rhfGw,Pani Da Rang (Male Vocals),https://music.youtube.com/watch?v=Bwscs-o-4jI,4.016666666666667
Pani da Rang (Male),1,https://www.youtube.com/channel/UCuU3GMf9Bj3VAjHps_rhfGw,Pani da Rang (Male),https://music.youtube.com/watch?v=3729GfVd-Sk,4.0
Papa Meri Jaan,1,https://www.youtube.com/channel/UCsC4u-BJAd4OX1hJXtwXSOQ,Papa Meri Jaan,https://music.youtube.com/watch?v=5ohe59CobMs,5.366666666666666
Paparazzi,1,https://www.youtube.com/channel/UCGKXb1syicud01CJOOFRykg,Paparazzi,https://music.youtube.com/watch?v=28jp-30w8Lg,3.4833333333333334
Paper Houses,1,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Paper Houses,https://music.youtube.com/watch?v=I2EFbgYw46s,3.5833333333333335
Paper Rings,4,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Paper Rings,https://music.youtube.com/watch?v=a3FVEgsi5ag,3.716666666666667
Paragraphs,1,https://www.youtube.com/channel/UCpn3eHEK16TXLs2XZrJkZnA,Paragraphs,https://music.youtube.com/watch?v=FPNmQmpqpI8,3.9
Parchaiyon Mein,1,https://www.youtube.com/channel/UC_lQ8maSG8SROu4f2SfKNfA,Parchaiyon Mein,https://music.youtube.com/watch?v=nWMnV6zwYRQ,3.3166666666666664
Paris,26,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Paris,https://music.youtube.com/watch?v=Dfiw7EmRTC4,3.7
Paris in the Rain,2,https://www.youtube.com/channel/UCWjoDY2SXJ5dvcdunWI6mjQ,Paris in the Rain,https://music.youtube.com/watch?v=DbEzC025MWU,3.4166666666666665
Part Of The Band,2,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Part Of The Band,https://music.youtube.com/watch?v=hD6dNaxuK8w,4.35
Part of Me,3,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Part of Me,https://music.youtube.com/watch?v=xDuZYz74bFU,4.0
Partners in Crime,1,https://www.youtube.com/channel/UCrbZcTv3iAHqMHWGbk0IYFA,Partners in Crime,https://music.youtube.com/watch?v=Z5wopneFYK0,3.7333333333333334
Party In The U.S.A.,1,https://www.youtube.com/channel/UCREdEwBdZcnQLIT0ThaAtmQ,Party In The U.S.A.,https://music.youtube.com/watch?v=7ARXrfGbQaI,3.3833333333333333
Pasoori,5,https://www.youtube.com/channel/UCjwhUUHmfLvjBgp1lOw-9Vg,Pasoori,https://music.youtube.com/watch?v=vKb9xwSRrsU,3.75
Passenger,2,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Passenger,https://music.youtube.com/watch?v=KEQVhIZjT8I,3.9833333333333334
Passenger | Someday,1,https://www.youtube.com/channel/UCFHtCB_FWXQ8GpjgfYcD8-g,Passenger | Someday,https://music.youtube.com/watch?v=9MQ5lInYuag,3.1
Paul Revere,2,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Paul Revere,https://music.youtube.com/watch?v=TX8G6jV1pWI,3.5666666666666664
Pause,1,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Pause,https://music.youtube.com/watch?v=90q_M5ZAAhM,2.8666666666666667
Pehle Bhi Main,1,https://www.youtube.com/channel/UC25UGbOHCuT5Jht2ItRXTqQ,Pehle Bhi Main,https://music.youtube.com/watch?v=9cHq63r1vHQ,4.183333333333334
Pehli Dafa,1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Pehli Dafa,https://music.youtube.com/watch?v=gOSM2dEqwsE,4.983333333333333
Pehli Nazar Mein,1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Pehli Nazar Mein,https://music.youtube.com/watch?v=swcCuuQKGJ4,5.216666666666667
People,1,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,People,https://music.youtube.com/watch?v=5J4gq10K9QU,2.65
People (Hindi Reprise),1,https://www.youtube.com/channel/UCWkKRb2w41maMLGIMK-FpLQ,People (Hindi Reprise),https://music.youtube.com/watch?v=4hFGVjDRaEU,3.15
People You Know,1,https://www.youtube.com/channel/UCeBYRgPhy8kcRmIGQWKuqdQ,People You Know,https://music.youtube.com/watch?v=o6RkncuPKT0,3.25
Perfect,7,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Perfect,https://music.youtube.com/watch?v=0L0OD9EhEPE,3.85
Perfect Places,1,https://www.youtube.com/channel/UCILoG0-vdgLDnrwtRuM_0GQ,Perfect Places,https://music.youtube.com/watch?v=Cuni8n0bwx0,3.7
Personal Best,4,https://www.youtube.com/channel/UCh1mOseeXbq8xWuEAsWhoAg,Personal Best,https://music.youtube.com/watch?v=5Kd63woE9Kk,2.9333333333333336
Phantom,1,https://www.youtube.com/channel/UCYEqgggcHfDM08oUOAY0dFA,Phantom,https://music.youtube.com/watch?v=ws-ZL9aeo80,3.3666666666666667
Phantom Love,1,https://www.youtube.com/channel/UCjcsRd901P_yGWsDcb-0oLg,Phantom Love,https://music.youtube.com/watch?v=3NQ7DxAtZeI,3.0
Phir Aur Kya Chahiye - Dj Chetas Remix,1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Phir Aur Kya Chahiye - Dj Chetas Remix,https://music.youtube.com/watch?v=Jpq7ELF9vJA,4.05
Phir Le Aya Dil (Reprise),2,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Phir Le Aya Dil (Reprise),https://music.youtube.com/watch?v=XT_ANSoov00,5.1
Phir Se Ud Chala,1,https://www.youtube.com/channel/UCPexK6Vq8vDGf_ldYFFbnIg,Phir Se Ud Chala,https://music.youtube.com/watch?v=mb7-qmKLoe0,4.483333333333333
Phir le aya dil - Barfi | Anumita Nadesan,1,https://www.youtube.com/channel/UCt9pqgI-TwZ1vPCLYQYiXzQ,Phir le aya dil - Barfi | Anumita Nadesan,https://music.youtube.com/watch?v=YRINNheky_M,1.7666666666666666
Photograph,15,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Photograph,https://music.youtube.com/watch?v=SlbfAYvA_gI,4.316666666666666
Physical,1,https://www.youtube.com/channel/UCzVb0SIXp9q9PeKCcFjsBtA,Physical,https://music.youtube.com/watch?v=Yegn0dZ-BfY,3.2333333333333334
Pistol,1,https://www.youtube.com/channel/UCIMuwfTAzgZ5Dg84TmYxYkA,Pistol,https://music.youtube.com/watch?v=RcoW9MrorvA,3.9166666666666665
Piya Aaye Na,1,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,Piya Aaye Na,https://music.youtube.com/watch?v=M2CZaOwOeQo,4.783333333333333
Placebo Effect,1,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,Placebo Effect,https://music.youtube.com/watch?v=CQc4_jT_1gE,3.2
Plastic Hearts,1,https://www.youtube.com/channel/UCREdEwBdZcnQLIT0ThaAtmQ,Plastic Hearts,https://music.youtube.com/watch?v=Riy4gHr5Mdw,3.4333333333333336
Please,5,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Please,https://music.youtube.com/watch?v=J-aZNPAMb3w,3.4166666666666665
Please Don't Go Home Yet,1,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Please Don't Go Home Yet,https://music.youtube.com/watch?v=6ZqTt2O7lyo,3.5833333333333335
Poison & Wine,5,https://www.youtube.com/channel/UCiloD3RzKH6YJiZV_SNIRjQ,Poison & Wine,https://music.youtube.com/watch?v=kJrioiPPCO4,3.6666666666666665
Pompeii,2,https://www.youtube.com/channel/UCw81Qqzprmu2NKgRpZHiPrg,Pompeii,https://music.youtube.com/watch?v=_kmgAqiF4Sg,3.5833333333333335
Potato Salad,1,https://www.youtube.com/channel/UCo1DYcm1IZ9v3UPkpiAcgtg,Potato Salad,https://music.youtube.com/watch?v=jd5_Be6PgkM,3.05
Potter Waltz,1,https://www.youtube.com/channel/UC9ZUtLfcvtaIci2lNrf1fEQ,Potter Waltz,https://music.youtube.com/watch?v=XHeU1IHINFQ,2.3166666666666664
Pran,1,https://www.youtube.com/channel/UCLEO1vIrNARN4bvojv8d5gA,Pran,https://music.youtube.com/watch?v=Jeqd_XtXu_0,3.7
Prateek Kuhad - Kasoor (Acoustic) (Live Performance + Animation Video),3,https://www.youtube.com/channel/UCMwXzQYeZJ7ml7kQObcvXjA,Prateek Kuhad - Kasoor (Acoustic) (Live Performance + Animation Video),https://music.youtube.com/watch?v=pEl-ds2pOcM,3.5166666666666666
Prateek Kuhad - Kho Gaye Hum Kahan  (Slowed + Reverb),1,https://www.youtube.com/channel/UCh5qKQ3Pvo0tzpa7i1zyVQg,Prateek Kuhad - Kho Gaye Hum Kahan  (Slowed + Reverb),https://music.youtube.com/watch?v=hHpGOXMBjtU,4.433333333333334
Prateek Kuhad - cold/mess (acoustic audio),1,https://www.youtube.com/channel/UC7fMBFUTq8CKm4IMMSfIRaQ,Prateek Kuhad - cold/mess (acoustic audio),https://music.youtube.com/watch?v=M9L179UwEJ4,4.483333333333333
Prelude,1,https://www.youtube.com/channel/UChjlrkXh5BAWOKYxS9zd3rw,Prelude,https://music.youtube.com/watch?v=UHqk1yQOWRs,1.5833333333333335
Prem Ki Naiyya,1,https://www.youtube.com/channel/UCjK4uCLdPYnIatZFB9Nvbrg,Prem Ki Naiyya,https://music.youtube.com/watch?v=KT7oxGZmdv4,4.2
Pretty Places,1,https://www.youtube.com/channel/UCxnxwoKn8rbiNMb9PwBdmHQ,Pretty Places,https://music.youtube.com/watch?v=4rKL4hA45wk,5.333333333333333
Princess Leia's Theme,3,https://www.youtube.com/channel/UCfv8TEQ44ej9uPGF-SNsDBA,Princess Leia's Theme,https://music.youtube.com/watch?v=eyHOUMWw5_M,4.4
Priyasi,1,https://www.youtube.com/channel/UCBt4SdDp5zGgvMVSv43vnVA,Priyasi,https://music.youtube.com/watch?v=CzTj8gcR6-c,4.116666666666666
Prologue,4,https://www.youtube.com/channel/UCyCdVcCmnCnJuS8vTZgTf0w,Prologue,https://music.youtube.com/watch?v=Vvj3FzYUjMA,2.0
Proper Patola,1,https://www.youtube.com/channel/UCVfSAUepe_FzP6ge6WexO5Q,Proper Patola,https://music.youtube.com/watch?v=zxNUIWshjJs,2.9833333333333334
Pump It Up (2021 Remaster),1,https://www.youtube.com/channel/UCQDKIwVzoViEuj_v_8jA0KA,Pump It Up (2021 Remaster),https://music.youtube.com/watch?v=KabskY4osBw,3.283333333333333
Pumped Up Kicks,1,https://www.youtube.com/channel/UCIzEvQ6PlJ9XxeDrT9jEBTA,Pumped Up Kicks,https://music.youtube.com/watch?v=rnO-MflYxCw,4.0
Punisher,2,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Punisher,https://music.youtube.com/watch?v=ncSf8Nk3aq4,3.1666666666666665
Punisher (Copycat Killer Version),1,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Punisher (Copycat Killer Version),https://music.youtube.com/watch?v=RdyHnrbN7hA,2.95
Put A Little Love On Me,6,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Put A Little Love On Me,https://music.youtube.com/watch?v=hP_RUb0VlCE,3.75
Question... ?,8,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Question... ?,https://music.youtube.com/watch?v=gZN51UHuljs,3.5166666666666666
"RID3R, CYCLO - Camino Solo (Prod. @BigKilomboBeats  ) [VIDEOCLIP OFICIAL]",1,https://www.youtube.com/channel/UCUZAMvGKRJeNsre3oZzxW_g,"RID3R, CYCLO - Camino Solo (Prod. @BigKilomboBeats  ) [VIDEOCLIP OFICIAL]",https://music.youtube.com/watch?v=_2XLcsRtgt0,3.183333333333333
ROCK ON!!,1,https://www.youtube.com/channel/UCJlOyGArj4uyo-Uae8nxUew,ROCK ON!!,https://music.youtube.com/watch?v=2xGXDHeVaak,3.8666666666666667
ROSS AND RACHEL,2,https://www.youtube.com/channel/UCsZEF9bGB7_2U424YnpdNVA,ROSS AND RACHEL,https://music.youtube.com/watch?v=r6z-jm9hYH8,3.216666666666667
Raabta,5,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Raabta,https://music.youtube.com/watch?v=I8AS5k15oEU,4.966666666666667
Raabta (Kehte Hain Khuda Ne),1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Raabta (Kehte Hain Khuda Ne),https://music.youtube.com/watch?v=aVPwXQgY2QI,4.833333333333333
Raabta(Kehte Hain Khuda) Agent Vinod | ARIJIT SINGH | Unplugged Music Video,1,https://www.youtube.com/channel/UCH_kN6nStDD6Pc6M8CIGKjQ,Raabta(Kehte Hain Khuda) Agent Vinod | ARIJIT SINGH | Unplugged Music Video,https://music.youtube.com/watch?v=P5VY01VKL-E,4.166666666666667
Raahi,2,https://www.youtube.com/channel/UCLEO1vIrNARN4bvojv8d5gA,Raahi,https://music.youtube.com/watch?v=Hqg_TDytOJo,3.8333333333333335
"Raataan Lambiyan (From ""Shershaah"")",5,https://www.youtube.com/channel/UCdWuR07og626xwU93eSCh9A,"Raataan Lambiyan (From ""Shershaah"")",https://music.youtube.com/watch?v=Dm6YRJHy64c,3.85
Rabba Main Toh Mar Gaya Oye,1,https://www.youtube.com/channel/UCS0udpciY_Ez3IEmM9xmCFQ,Rabba Main Toh Mar Gaya Oye,https://music.youtube.com/watch?v=djDLB6k7ckM,4.683333333333334
Radha,1,https://www.youtube.com/channel/UCexov5cPsSaOLqUEUiy1z-g,Radha,https://music.youtube.com/watch?v=ywSCI30RUaI,3.283333333333333
"Radha (From ""Jab Harry Met Sejal"")",1,https://www.youtube.com/channel/UCS0udpciY_Ez3IEmM9xmCFQ,"Radha (From ""Jab Harry Met Sejal"")",https://music.youtube.com/watch?v=dpgx-P7QygM,5.033333333333333
Radhe Radhe,1,https://www.youtube.com/channel/UCFGkroZ1QCKN6xD9kewquYQ,Radhe Radhe,https://music.youtube.com/watch?v=BFZuX5HaSRI,3.5166666666666666
Radio,3,https://www.youtube.com/channel/UCyqq-aiu3vEHuf5NhwmOJcw,Radio,https://music.youtube.com/watch?v=o7e4IfE0ScI,3.5833333333333335
