,name_vid,url_vid,duration,freq,channel_key
https://www.youtube.com/watch?v=8GuSfc9nXHo,Galaxy Watch 4 -  LTE vs Bluetooth (44mm),https://www.youtube.com/watch?v=8GuSfc9nXHo,1.1666666666666667,1,https://www.youtube.com/channel/UCP6bXfIFGMgTrUCh25pIP2w
https://www.youtube.com/watch?v=O6SSGruCnmU,Samsung Galaxy Watch 4  *Unboxing & Quick look*,https://www.youtube.com/watch?v=O6SSGruCnmU,8.45,1,https://www.youtube.com/channel/UCXUJJNoP1QupwsYIWFXmsZg
https://www.youtube.com/watch?v=UkWNAp7_f5s,BEST TIPS FOR PASSING EXAMS,https://www.youtube.com/watch?v=UkWNAp7_f5s,12.7,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=27UCmCWXdMs,I moved,https://www.youtube.com/watch?v=27UCmCWXdMs,12.316666666666666,1,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw
https://www.youtube.com/watch?v=xAE1liCPMTc,Walkthrough: 961 Columbus Avenue #4C,https://www.youtube.com/watch?v=xAE1liCPMTc,1.2,4,https://www.youtube.com/channel/UCG6YLoUu_VyXNGU2hdY7mwQ
https://www.youtube.com/watch?v=xqkSS_h0KJk,yah jawaani hai deewani best scene...,https://www.youtube.com/watch?v=xqkSS_h0KJk,3.3,2,https://www.youtube.com/channel/UCI1v_ThmIdv0gl-WvPcKexA
https://www.youtube.com/watch?v=VrgilL6qiKI,Modern Family Behind The Scenes,https://www.youtube.com/watch?v=VrgilL6qiKI,3.216666666666667,1,https://www.youtube.com/channel/UC78ljVeAIqWrvIy-EG4lB7w
https://www.youtube.com/watch?v=pdpI4gWFh3A,PITAI REVIEW pt 5,https://www.youtube.com/watch?v=pdpI4gWFh3A,20.75,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=JEZp3Dql3QI,Gordon's Best Moments In India | Part Four | Gordon's Great Escape,https://www.youtube.com/watch?v=JEZp3Dql3QI,16.033333333333335,1,https://www.youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
https://www.youtube.com/watch?v=Km-2SSn24Ts,Gordon's Best Moments In India | Part Three | Gordon's Great Escape,https://www.youtube.com/watch?v=Km-2SSn24Ts,11.833333333333334,1,https://www.youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
https://www.youtube.com/watch?v=9GZg4TVpmUA,Gordon's Best Moments In India | Part Two | Gordon's Great Escape,https://www.youtube.com/watch?v=9GZg4TVpmUA,14.383333333333333,1,https://www.youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
https://www.youtube.com/watch?v=ZFadG6H6lVM,Gordon's Best Moments In India | Part One | Gordon's Great Escape,https://www.youtube.com/watch?v=ZFadG6H6lVM,12.933333333333334,1,https://www.youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
https://www.youtube.com/watch?v=7qOl97KGQDc,Gordon Ramsay Cooks Street Food In India | Gordon's Great Escape,https://www.youtube.com/watch?v=7qOl97KGQDc,7.25,1,https://www.youtube.com/channel/UCIEv3lZ_tNXHzL3ox-_uUGQ
https://www.youtube.com/watch?v=8ICcWaypJbo,"The Slambook Show Ep.4 || Rohan Desai, Shreemayee Das, Vishal Dayama",https://www.youtube.com/watch?v=8ICcWaypJbo,43.13333333333333,1,https://www.youtube.com/channel/UCGNttcniazbrHVCAMAT63ew
https://www.youtube.com/watch?v=wCHm5SdNO5U,Intro to Economics - Course Trailer,https://www.youtube.com/watch?v=wCHm5SdNO5U,2.7,1,https://www.youtube.com/channel/UC4a-Gbdw7vOaccHmFo40b9g
